LOC,STU_ID,NAME,DEUSS,ELL,ESE,ETHN,GRADE,2526 Absences,COURSE_TITLE,TEACHER_NAME,Period,Exc Abs,Unexc Abs,Q1_Grade,Q2_Grade,FAST_ELA_PM3.Level,FAST_ELA_PM3.%tile,FAST_ELA_PM3.SS,FAST_ELA_PM2.Level,FAST_ELA_PM2.%tile,FAST_ELA_PM2.SS,FAST_ELA_PM1.Level,FAST_ELA_PM1.%tile,FAST_ELA_PM1.SS,FAST_EarlyLit_PM1.Unified SS,2425 ELA_TEST,2425 ELA_Lvl,2425 ELA_%tile,2425 ELA_SS,2425 STAR FAST Equivalent ELA Lvl,2425 STAR FAST Equivalent ELA SS,AP2 ELA Level,AP2 ELA_Placement,AP2 ELA SS,AP1.ELA Level,AP1.ELA Placement,AP1.ELA SS,ELA Pts4LG,ELA L25/35,FAST_Math_PM3.Level,FAST_Math_PM3.%tile,FAST_Math_PM3.SS,FAST_Math_PM2.Level,FAST_Math_PM2.%tile,FAST_Math_PM2.SS,FAST_Math_PM1.Level,FAST_Math_PM1.%tile,FAST_Math_PM1.SS,2425 MATH_TEST,2425 MATH_Lvl,2425 MATH_%tile,2425 MATH_SS,AP2 Math Level,AP2 Math Placement,AP2 Math SS,AP1.Math Level,AP1.Math.Placement,AP1.Math SS,Math.Pts4LG,MATH L25/35,2425 SCI_TEST,2425 SCI_Lvl,2425 SOC_TEST,2425 SOC_Lvl,STUDENT_FLEID,FTE,Cnt4Prof
6128,2504384,"Student, P445",,N,N,M,6,0,M/J Grade 6 Math,"Thompson, R.",1,0,0,B,B,4,66,246,4,63,247,4,72,244,,FAST ELA,2.2,58,217,,,,,,,,,8,,5,84,269,4,78,251,4,66,251,FAST MATH,3,48,229,,,,,,,10,,SCI_05,4,,,FL6660979813,,
6128,3230919,"Student, P671",,N,N,H,6,7,M/J Grade 6 Math,"Chen, L.",4,3,4,B,C,4,61,239,3,59,233,3,58,232,,FAST ELA,2.1,47,208,,,,,,,,,9,,1,20,196,1,42,211,1,33,209,FAST MATH,2.2,39,210,,,,,,,19,,SCI_05,2,,,FL4218760172,,
6128,7940119,"Student, Q101",,N,N,H,6,3,M/J Grade 6 Accel,"Williams, A.",3,1,2,A,A,5,84,269,5,96,284,5,95,284,,FAST ELA,5,86,254,,,,,,,,,0,,5,82,263,4,62,244,4,68,244,FAST MATH,5,78,255,,,,,,,0,,SCI_05,2,,,FL5670985927,,
6128,2737095,"Student, A403",,N,N,H,6,1,M/J Grade 6 Math,"Garcia, M.",4,0,1,C,B,3,53,233,2,52,223,2,42,218,,FAST ELA,3,62,224,,,,,,,,,13,,4,69,252,4,61,239,4,70,239,FAST MATH,3,52,229,,,,,,,10,,SCI_05,2,,,FL2214621616,,
6128,5780450,"Student, L552",,N,N,H,6,6,M/J Grade 6 Math,"Williams, A.",4,3,3,C,D,1,19,187,1,35,204,1,34,200,,FAST ELA,2.1,36,202,,,,,,,,,15,,3,56,235,3,59,231,3,59,230,FAST MATH,3,59,231,,,,,,,8,,SCI_05,2,,,FL2426812052,,
6128,8469344,"Student, E259",,Y,N,W,6,3,M/J Grade 6 Math,"Williams, A.",2,1,2,B,C,3,65,236,3,51,228,2,50,221,,FAST ELA,2.1,52,206,,,,,,,,,11,,5,80,262,4,70,247,4,67,246,FAST MATH,3,67,231,,,,,,,8,,,,,,FL9768172135,,
6128,3109818,"Student, W108",,N,N,H,6,6,M/J Grade 6 Math,"Garcia, M.",1,2,4,C,B,3,53,234,3,57,229,2,58,224,,FAST ELA,3,67,223,,,,,,,,,14,,3,54,233,3,48,232,3,54,229,FAST MATH,3,58,232,,,,,,,7,,,,,,FL3806260741,,
6128,3231785,"Student, I198",,N,N,H,6,4,M/J Grade 6 Accel,"Chen, L.",5,2,2,B,B,3,62,235,2,59,223,2,49,218,,FAST ELA,2.1,47,207,,,,,,,,,10,,3,53,231,3,57,230,2,49,226,FAST MATH,4,60,237,,,,,,,17,,SCI_05,3,,,FL6564793883,,
6128,4853339,"Student, S915",,N,N,H,6,7,M/J Grade 6 Accel,"Williams, A.",6,4,3,D,D,3,54,225,2,44,217,2,38,217,,FAST ELA,1.3,37,197,,,,,,,,,12,,4,71,250,4,58,242,3,63,235,FAST MATH,4,58,235,,,,,,,19,,SCI_05,1,,,FL7956197413,,
6128,1996107,"Student, P230",,N,N,H,6,4,M/J Grade 6 Accel,"Thompson, R.",6,1,3,C,B,3,61,234,2,54,224,2,54,221,,FAST ELA,2.1,45,210,,,,,,,,,7,,5,83,267,4,70,251,4,67,245,FAST MATH,4,57,234,,,,,,,20,,SCI_05,2,,,FL9215976112,,
6128,8130144,"Student, T251",,N,N,H,6,9,M/J Grade 6 Accel,"Garcia, M.",1,5,4,A,A,5,89,268,5,89,279,5,87,275,,FAST ELA,5,82,247,,,,,,,,,0,,5,91,274,5,90,274,5,88,274,FAST MATH,5,98,275,,,,,,,0,,,,,,FL7251836684,,
6128,5545583,"Student, V219",,N,N,H,6,1,M/J Grade 6 Math,"Rodriguez, J.",7,0,1,C,C,2,46,222,2,44,222,2,46,220,,FAST ELA,2.2,52,219,,,,,,,,,6,,3,54,231,2,51,226,2,46,222,FAST MATH,3,54,223,,,,,,,16,,,,,,FL2489863907,,
6128,4747389,"Student, A727",,N,N,H,6,9,M/J Grade 6 Accel,"Chen, L.",7,4,5,A,B,5,86,264,5,85,263,5,77,255,,FAST ELA,5,68,247,,,,,,,,,0,,5,99,279,5,88,269,5,87,263,FAST MATH,4,75,243,,,,,,,11,,SCI_05,2,,,FL8707236434,,
6128,5142807,"Student, K724",,N,N,H,6,4,M/J Grade 6 Accel,"Garcia, M.",7,2,2,C,C,3,50,225,2,53,218,2,56,218,,FAST ELA,2.1,33,209,,,,,,,,,8,L35,4,70,251,4,74,245,4,61,239,FAST MATH,4,72,233,,,,,,,21,,SCI_05,4,,,FL6489522939,,
6128,8988004,"Student, H519",,N,N,H,6,16,M/J Grade 6 Math,"Rodriguez, J.",5,9,7,D,C,3,53,236,2,52,223,2,61,218,,FAST ELA,2.1,42,208,,,,,,,,,9,,4,63,241,3,51,230,2,51,223,FAST MATH,2.1,25,198,,,,,,,23,L25,SCI_05,2,,,FL1382207913,,
6128,7245035,"Student, F203",,N,N,H,6,5,M/J Grade 6 Math,"Rodriguez, J.",6,2,3,B,C,3,59,234,2,49,224,2,50,219,,FAST ELA,2.1,41,202,,,,,,,,,15,,5,84,265,5,74,262,5,70,259,FAST MATH,3,60,228,,,,,,,11,,SCI_05,1,,,FL9554269487,,
6128,4602279,"Student, T353",,N,N,H,6,28,M/J Grade 6 Math,"Williams, A.",1,16,12,B,C,4,67,247,4,69,246,4,60,237,,FAST ELA,4,71,235,,,,,,,,,15,,5,87,272,4,64,248,4,66,242,FAST MATH,2.2,46,220,,,,,,,9,,SCI_05,3,,,FL2030746478,,
6128,6515989,"Student, C211",,Y,N,H,6,7,M/J Grade 6 Accel,"Williams, A.",6,2,5,A,B,5,86,262,5,79,266,5,84,262,,FAST ELA,3,59,226,,,,,,,,,11,,5,89,277,5,84,273,5,77,266,FAST MATH,5,87,260,,,,,,,0,,SCI_05,2,,,FL7222457580,,
6128,3121690,"Student, Y198",,Y,N,H,6,2,M/J Grade 6 Math,"Williams, A.",4,0,2,B,B,4,65,243,3,63,235,3,61,231,,FAST ELA,4,77,243,,,,,,,,,7,,5,79,264,5,77,255,4,64,249,FAST MATH,3,59,231,,,,,,,8,,SCI_05,3,,,FL4922304510,,
6128,1491234,"Student, Y960",,N,N,H,6,13,M/J Grade 6 Math,"Garcia, M.",3,5,8,B,C,4,71,249,4,73,246,4,60,237,,FAST ELA,2.2,49,214,,,,,,,,,11,,2,42,220,3,46,231,3,52,231,FAST MATH,2.2,44,211,,,,,,,18,,SCI_05,4,,,FL6108405826,,
6128,3426105,"Student, Y687",,N,N,H,7,6,M/J Grade 7 Math,"Thompson, R.",3,2,4,C,C,4,63,244,3,58,232,2,52,228,,FAST ELA,4,61,238,,,,,,,,,19,,3,59,246,2,54,232,2,43,226,FAST MATH,2.1,39,218,,,,,,,11,,,,,,FL1827601942,,
6128,5811671,"Student, A538",,N,N,W,7,1,Algebra 1 Hon,"Chen, L.",2,0,1,A,A,5,92,283,5,98,292,5,99,291,,FAST ELA,5,83,261,,,,,,,,,0,,5,82,447,,,,,,,FAST MATH,5,84,260,,,,,,,175,,,,,,FL4084223478,,
6128,7453877,"Student, V651",,N,N,H,7,0,Algebra 1 Hon,"Williams, A.",5,0,0,A,B,5,90,280,5,89,280,5,77,275,,FAST ELA,5,68,258,,,,,,,,,0,,5,89,462,,,,,,,FAST MATH,5,86,272,,,,,,,163,,,,,,FL3497325676,,
6128,8547881,"Student, E210",,N,N,H,7,13,Algebra 1 Hon,"Thompson, R.",6,8,5,B,C,4,67,248,3,57,240,3,54,234,,FAST ELA,2.2,48,222,,,,,,,,,10,,5,78,442,,,,,,,FAST MATH,5,62,257,,,,,,,178,,,,,,FL1745913996,,
6128,6055769,"Student, A932",,N,N,H,7,17,Algebra 1 Hon,"Garcia, M.",2,8,9,B,B,5,76,266,4,62,248,4,60,245,,FAST ELA,3,59,230,,,,,,,,,12,,4,71,433,,,,,,,FAST MATH,5,72,254,,,,,,,181,,,,,,FL3772813170,,
6128,7061266,"Student, Y290",,N,N,H,7,13,M/J Grade 7 Math,"Chen, L.",5,7,6,C,C,1,19,192,1,31,203,1,26,203,,FAST ELA,2.1,48,211,,,,,,,,,13,,2,47,229,2,49,233,2,48,228,FAST MATH,2.2,45,224,,,,,,,11,,,,,,FL7478337503,,
6128,9658754,"Student, J793",,N,N,H,7,18,Algebra 1 Hon,"Thompson, R.",5,9,9,C,B,5,78,268,5,68,261,4,76,254,,FAST ELA,4,63,242,,,,,,,,,15,,3,59,412,,,,,,,FAST MATH,4,71,243,,,,,,,175,,,,,,FL2142924966,,
6128,6574807,"Student, J504",,N,N,H,7,6,Algebra 1 Hon,"Williams, A.",5,3,3,C,B,5,76,257,4,76,254,4,59,245,,FAST ELA,3,65,234,,,,,,,,,8,,3,59,416,,,,,,,FAST MATH,4,59,244,,,,,,,174,,,,,,FL4578530934,,
6128,5301828,"Student, O308",,N,N,H,7,13,Algebra 1 Hon,"Thompson, R.",2,7,6,C,C,3,52,234,2,39,220,2,36,217,,FAST ELA,2.1,53,216,,,,,,,,,8,,3,63,417,,,,,,,FAST MATH,4,64,247,,,,,,,171,,,,,,FL7128018005,,
6128,7509762,"Student, V777",,N,N,W,7,3,Algebra 1 Hon,"Rodriguez, J.",6,1,2,A,A,5,90,280,5,94,281,5,90,279,,FAST ELA,5,79,261,,,,,,,,,0,,5,87,449,,,,,,,FAST MATH,5,86,263,,,,,,,172,,,,,,FL8081263495,,
6128,1544026,"Student, C307",,N,N,H,7,8,Algebra 1 Hon,"Garcia, M.",7,3,5,B,A,5,81,271,5,70,263,5,75,257,,FAST ELA,4,68,249,,,,,,,,,8,,3,57,409,,,,,,,FAST MATH,4,64,242,,,,,,,176,,,,,,FL4123594291,,
6128,4942863,"Student, H801",,N,N,H,7,35,M/J Grade 7 Math,"Chen, L.",4,14,21,D,D,1,34,210,1,38,210,1,33,209,,FAST ELA,2.1,42,215,,,,,,,,,9,,3,58,244,2,45,230,2,51,227,FAST MATH,1.3,34,210,,,,,,,13,L35,,,,,FL5898441552,,
6128,7243490,"Student, O884",,N,N,H,7,2,Algebra 1 Hon,"Rodriguez, J.",2,1,1,A,A,5,77,266,5,82,265,5,79,258,,FAST ELA,5,74,253,,,,,,,,,0,,4,70,433,,,,,,,FAST MATH,4,65,250,,,,,,,168,,,,,,FL7197427403,,
6128,7484427,"Student, Q701",,Y,N,H,7,3,Algebra 1 Hon,"Williams, A.",5,1,2,C,D,1,6,171,1,27,198,1,24,193,,FAST ELA,1.3,31,193,,,,,,,,,22,L35,3,60,417,,,,,,,FAST MATH,4,68,247,,,,,,,171,,,,,,FL8941582490,,
6128,8221352,"Student, M756",,N,N,H,7,5,M/J Grade 7 Math,"Rodriguez, J.",6,2,3,A,B,5,82,274,5,73,265,5,63,259,,FAST ELA,4,66,248,,,,,,,,,9,,5,82,270,4,51,249,3,56,243,FAST MATH,3,53,232,,,,,,,15,,,,,,FL7186360188,,
6128,5472089,"Student, F948",,N,N,H,7,1,M/J Grade 7 Math,"Rodriguez, J.",7,0,1,C,C,2,41,223,2,45,221,2,38,217,,FAST ELA,2.2,58,224,,,,,,,,,8,,5,93,284,5,84,263,4,68,256,FAST MATH,2.2,45,227,,,,,,,8,,,,,,FL3356991551,,
6128,1268449,"Student, P689",,N,N,H,7,0,Algebra 1 Hon,"Williams, A.",3,0,0,A,A,5,92,285,5,82,277,5,79,269,,FAST ELA,5,81,266,,,,,,,,,0,,5,85,452,,,,,,,FAST MATH,5,82,271,,,,,,,164,,,,,,FL3504256625,,
6128,3850774,"Student, M873",,N,N,H,7,14,Algebra 1 Hon,"Rodriguez, J.",1,7,7,C,C,1,10,182,1,27,202,1,28,198,,FAST ELA,1.3,30,206,,,,,,,,,9,L35,1,34,377,,,,,,,FAST MATH,4,55,239,,,,,,,179,,,,,,FL3836120783,,
6128,8620958,"Student, C465",,N,N,H,7,30,M/J Grade 7 Math,"Chen, L.",5,20,10,D,D,4,60,247,2,55,229,2,34,225,,FAST ELA,1.3,37,204,,,,,,,,,11,,3,62,245,3,48,235,2,39,231,FAST MATH,2.2,44,227,,,,,,,8,,,,,,FL7071936549,,
6128,6583281,"Student, N338",,N,N,M,7,4,Algebra 1 Hon,"Thompson, R.",3,1,3,B,B,5,77,265,4,74,254,4,81,252,,FAST ELA,3,67,236,,,,,,,,,6,,5,90,455,,,,,,,FAST MATH,5,87,266,,,,,,,169,,,,,,FL2285262172,,
6128,5430675,"Student, H544",,N,N,H,7,0,Algebra 1 Hon,"Rodriguez, J.",4,0,0,B,B,5,83,278,5,84,272,5,86,272,,FAST ELA,5,83,262,,,,,,,,,0,,4,66,426,,,,,,,FAST MATH,4,73,251,,,,,,,167,,,,,,FL4213089379,,
6128,6918806,"Student, O921",,N,N,H,7,0,Algebra 1 Hon,"Chen, L.",7,0,0,B,A,5,85,267,5,68,258,5,73,257,,FAST ELA,3,57,229,,,,,,,,,13,,2,45,399,,,,,,,FAST MATH,4,65,240,,,,,,,178,,,,,,FL6189513118,,
6128,9513199,"Student, M852",,N,N,H,7,17,Algebra 1 Hon,"Thompson, R.",7,9,8,D,D,4,67,256,2,55,231,2,52,224,,FAST ELA,1.3,40,199,,,,,,,,,16,,3,58,415,,,,,,,FAST MATH,4,62,242,,,,,,,176,,,,,,FL1539514958,,
6128,7822255,"Student, U774",,N,N,H,7,4,Algebra 1 Hon,"Thompson, R.",5,2,2,B,B,5,83,273,5,84,272,5,95,272,,FAST ELA,5,78,250,,,,,,,,,0,,3,56,406,,,,,,,FAST MATH,4,60,241,,,,,,,177,,,,,,FL2335764902,,
6128,5461213,"Student, F808",,Y,N,H,7,3,M/J Grade 7 Math,"Rodriguez, J.",7,1,2,D,D,1,5,173,1,13,197,1,24,191,,FAST ELA,1.2,25,192,,,,,,,,,7,L25,5,86,270,4,53,248,3,65,246,FAST MATH,2.2,48,227,,,,,,,8,,,,,,FL9099973807,,
6128,2160152,"Student, V669",,N,N,H,7,5,Algebra 1 Hon,"Chen, L.",3,2,3,A,A,5,90,274,5,98,285,5,96,281,,FAST ELA,5,83,266,,,,,,,,,0,,5,91,460,,,,,,,FAST MATH,5,91,271,,,,,,,164,,,,,,FL4157879910,,
6128,7305236,"Student, Q506",,N,N,H,7,3,Algebra 1 Hon,"Rodriguez, J.",5,1,2,B,A,5,69,260,4,66,250,4,66,248,,FAST ELA,5,78,251,,,,,,,,,0,,5,83,453,,,,,,,FAST MATH,5,79,273,,,,,,,162,,,,,,FL8719502798,,
6128,3365885,"Student, Y125",,N,N,H,7,5,Algebra 1 Hon,"Williams, A.",2,2,3,B,A,5,94,285,5,99,286,5,89,280,,FAST ELA,5,83,258,,,,,,,,,0,,5,84,449,,,,,,,FAST MATH,5,71,256,,,,,,,179,,,,,,FL9106500331,,
6128,7195196,"Student, O104",,N,N,H,7,15,M/J Grade 7 Math,"Thompson, R.",6,6,9,C,C,3,59,236,2,40,224,2,37,216,,FAST ELA,2.1,42,211,,,,,,,,,13,,5,80,263,3,63,240,2,48,233,FAST MATH,2.2,42,224,,,,,,,11,,,,,,FL7815031287,,
6128,1880096,"Student, Z631",,N,N,H,7,7,M/J Grade 7 Math,"Rodriguez, J.",3,3,4,C,C,4,68,253,3,42,239,3,53,238,,FAST ELA,2.2,45,219,,,,,,,,,13,,5,72,259,4,65,247,3,72,245,FAST MATH,2.1,47,217,,,,,,,12,,,,,,FL5736941304,,
6128,3714766,"Student, F809",,Y,N,H,7,9,M/J Grade 7 Math,"Thompson, R.",6,4,5,C,C,4,64,252,3,57,236,2,46,229,,FAST ELA,2.2,48,221,,,,,,,,,11,,5,81,267,3,57,245,3,57,245,FAST MATH,2.2,46,226,,,,,,,9,,,,,,FL8430852548,,
6128,3924537,"Student, R245",,N,N,H,7,3,M/J Grade 7 Math,"Chen, L.",2,1,2,C,C,5,76,263,4,69,252,4,55,244,,FAST ELA,3,57,233,,,,,,,,,9,,3,64,241,3,56,237,3,53,235,FAST MATH,3,46,233,,,,,,,14,,,,,,FL6958176399,,
6128,2592173,"Student, D884",,N,N,H,7,10,M/J Grade 7 Math,"Garcia, M.",2,4,6,D,D,1,31,199,1,21,203,1,27,201,,FAST ELA,1.3,26,196,,,,,,,,,19,L35,2,43,227,1,44,220,1,46,217,FAST MATH,2.1,42,217,,,,,,,12,,,,,,FL6071817459,,
6128,2074477,"Student, Y625",,N,N,H,7,8,M/J Grade 7 Math,"Rodriguez, J.",6,5,3,C,C,5,76,265,5,68,258,5,64,257,,FAST ELA,3,53,230,,,,,,,,,12,,5,78,269,3,57,242,3,59,242,FAST MATH,2.2,42,221,,,,,,,14,,,,,,FL8450745246,,
6128,2473300,"Student, N112",,N,N,H,7,1,Algebra 1 Hon,"Rodriguez, J.",3,0,1,B,B,5,86,270,5,93,266,5,75,260,,FAST ELA,5,81,260,,,,,,,,,0,,3,58,407,,,,,,,FAST MATH,4,59,242,,,,,,,176,,,,,,FL2626393366,,
6128,7759383,"Student, G483",,N,N,H,7,6,Algebra 1 Hon,"Thompson, R.",6,2,4,D,D,2,52,231,1,37,214,1,35,210,,FAST ELA,1.3,33,206,,,,,,,,,9,L35,3,62,414,,,,,,,FAST MATH,4,60,244,,,,,,,174,,,,,,FL5099214649,,
6128,1297584,"Student, L986",,N,N,H,7,2,Algebra 1 Hon,"Chen, L.",6,1,1,A,A,5,95,282,5,99,290,5,96,286,,FAST ELA,5,89,270,,,,,,,,,0,,5,93,467,,,,,,,FAST MATH,5,84,273,,,,,,,162,,,,,,FL8360079637,,
6128,1892015,"Student, O118",,N,Y,H,7,16,Algebra 1 Hon,"Williams, A.",1,6,10,A,A,5,88,276,5,81,273,5,75,264,,FAST ELA,5,69,259,,,,,,,,,0,,4,71,433,,,,,,,FAST MATH,4,71,249,,,,,,,169,,,,,,FL9587649185,,
6128,9020497,"Student, K850",,Y,N,H,7,4,Algebra 1 Hon,"Chen, L.",3,2,2,D,D,3,58,241,2,36,225,2,59,221,,FAST ELA,1.3,33,206,,,,,,,,,9,L35,3,54,412,,,,,,,FAST MATH,4,64,243,,,,,,,175,,,,,,FL7888785835,,
6128,2651348,"Student, L518",,N,N,H,7,41,M/J Grade 7 Math,"Rodriguez, J.",1,24,17,D,D,1,19,184,1,26,200,1,31,197,,FAST ELA,1.3,33,195,,,,,,,,,20,L35,1,30,209,1,31,207,1,38,202,FAST MATH,1.2,17,190,,,,,,,17,L25,,,,,FL5507969777,,
6128,3871259,"Student, Q518",,N,Y,H,7,4,Algebra 1 Hon,"Williams, A.",5,1,3,D,C,3,60,241,2,44,223,2,36,219,,FAST ELA,2.1,40,216,,,,,,,,,8,,3,53,400,,,,,,,FAST MATH,4,56,242,,,,,,,176,,,,,,FL9996586361,,
6128,9270562,"Student, S711",,Y,Y,H,7,15,M/J Grade 7 Math,"Chen, L.",7,6,9,F,D,1,30,203,1,28,204,1,29,201,,FAST ELA,1.2,23,186,,,,,,,,,13,L25,2,45,228,1,40,222,1,32,215,FAST MATH,2.2,43,221,,,,,,,14,,,,,,FL1141118453,,
6128,1854741,"Student, C221",,N,N,H,7,8,Algebra 1 Hon,"Garcia, M.",6,4,4,C,C,5,74,257,4,63,247,4,57,242,,FAST ELA,3,52,231,,,,,,,,,11,,5,76,436,,,,,,,FAST MATH,4,72,253,,,,,,,165,,,,,,FL7438885398,,
6128,4352214,"Student, P143",,N,Y,H,7,13,Algebra 1 Hon,"Thompson, R.",5,5,8,B,A,5,86,271,5,87,274,5,78,271,,FAST ELA,5,79,254,,,,,,,,,0,,5,83,448,,,,,,,FAST MATH,5,81,263,,,,,,,172,,,,,,FL7874553143,,
6128,3023615,"Student, H416",,N,N,H,7,2,Algebra 1 Hon,"Chen, L.",3,0,2,B,A,5,88,274,5,89,280,5,83,279,,FAST ELA,5,83,265,,,,,,,,,0,,4,69,426,,,,,,,FAST MATH,5,73,255,,,,,,,180,,,,,,FL9858283125,,
6128,4010087,"Student, Q426",,N,N,H,7,5,Algebra 1 Hon,"Chen, L.",6,2,3,B,B,5,80,273,5,73,267,5,76,259,,FAST ELA,3,51,227,,,,,,,,,15,,3,52,406,,,,,,,FAST MATH,4,59,244,,,,,,,174,,,,,,FL4097635516,,
6128,5644081,"Student, K149",,N,N,H,7,12,Algebra 1 Hon,"Garcia, M.",7,5,7,B,A,5,76,264,5,77,260,5,70,259,,FAST ELA,5,76,255,,,,,,,,,0,,3,55,410,,,,,,,FAST MATH,4,51,243,,,,,,,175,,,,,,FL8237885139,,
6128,9530057,"Student, A454",,N,N,H,7,2,Algebra 1 Hon,"Rodriguez, J.",5,1,1,B,B,5,79,269,5,64,259,4,72,251,,FAST ELA,5,65,250,,,,,,,,,0,,3,55,416,,,,,,,FAST MATH,4,76,248,,,,,,,170,,,,,,FL9512183408,,
6128,6381299,"Student, D240",,N,N,A,7,2,Algebra 1 Hon,"Thompson, R.",4,1,1,A,A,5,96,290,5,89,292,5,97,283,,FAST ELA,5,84,259,,,,,,,,,0,,5,93,468,,,,,,,FAST MATH,5,90,284,,,,,,,151,,,,,,FL5072481594,,
6128,4018439,"Student, F925",,Y,N,H,7,6,Algebra 1 Hon,"Chen, L.",2,3,3,C,C,4,58,242,2,50,225,2,50,220,,FAST ELA,4,68,237,,,,,,,,,20,,4,75,433,,,,,,,FAST MATH,5,64,256,,,,,,,179,,,,,,FL7385547106,,
6128,1135370,"Student, N979",,N,N,H,7,5,Algebra 1 Hon,"Williams, A.",6,2,3,A,B,5,87,279,5,97,285,5,83,277,,FAST ELA,5,86,269,,,,,,,,,0,,5,87,461,,,,,,,FAST MATH,5,88,273,,,,,,,162,,,,,,FL8954147372,,
6128,1856636,"Student, O850",,N,N,M,7,2,Algebra 1 Hon,"Chen, L.",7,0,2,B,B,5,85,272,5,74,260,4,70,252,,FAST ELA,4,65,238,,,,,,,,,19,,5,88,462,,,,,,,FAST MATH,5,75,268,,,,,,,167,,,,,,FL7223765770,,
6128,5642681,"Student, D907",,N,N,H,7,2,M/J Grade 7 Math,"Thompson, R.",2,1,1,B,A,5,84,270,5,74,269,5,83,267,,FAST ELA,4,73,247,,,,,,,,,10,,4,73,256,4,51,247,3,53,240,FAST MATH,3,52,235,,,,,,,12,,,,,,FL8715701573,,
6128,7194868,"Student, P831",,Y,N,H,7,2,M/J Grade 7 Math,"Chen, L.",1,1,1,B,D,3,59,241,2,42,224,2,44,224,,FAST ELA,2.1,42,214,,,,,,,,,10,,5,90,276,5,89,266,5,78,262,FAST MATH,3,59,236,,,,,,,11,,,,,,FL8086490286,,
6128,7535223,"Student, P289",,N,N,H,7,11,M/J Grade 7 Math,"Garcia, M.",5,7,4,C,C,4,62,246,3,51,232,3,48,232,,FAST ELA,2.2,44,222,,,,,,,,,10,,2,46,225,1,34,214,1,26,214,FAST MATH,2.2,55,223,,,,,,,12,,,,,,FL8532377059,,
6128,1427244,"Student, D528",,N,N,H,7,8,Algebra 1 Hon,"Chen, L.",1,4,4,B,A,5,99,286,5,88,287,5,99,285,,FAST ELA,5,86,257,,,,,,,,,0,,4,64,427,,,,,,,FAST MATH,4,70,250,,,,,,,168,,,,,,FL3671509136,,
6128,4555912,"Student, Z383",,N,N,H,7,14,M/J Grade 7 Math,"Chen, L.",7,8,6,C,C,5,74,260,4,64,251,4,65,247,,FAST ELA,2.2,43,217,,,,,,,,,15,,5,82,260,3,63,244,3,53,239,FAST MATH,1.3,27,203,,,,,,,20,L35,,,,,FL8514536139,,
6128,6011002,"Student, M293",,N,N,H,7,29,M/J Grade 7 Math,"Williams, A.",6,16,13,C,B,5,78,261,4,69,249,4,67,247,,FAST ELA,3,54,232,,,,,,,,,10,,5,69,258,4,56,247,3,56,240,FAST MATH,2.1,42,219,,,,,,,10,,,,,,FL4124859431,,
6128,5713199,"Student, C857",,N,N,H,7,5,M/J Grade 7 Math,"Garcia, M.",2,2,3,C,B,4,65,250,4,70,246,3,53,238,,FAST ELA,4,71,239,,,,,,,,,18,,3,61,244,3,51,238,3,50,238,FAST MATH,3,46,234,,,,,,,13,,,,,,FL6840251060,,
6128,3514368,"Student, H891",,N,N,H,7,0,M/J Grade 7 Math,"Garcia, M.",2,0,0,B,B,4,72,255,4,59,243,3,49,235,,FAST ELA,3,57,228,,,,,,,,,14,,4,65,249,2,57,233,2,57,232,FAST MATH,2.1,37,215,,,,,,,14,,,,,,FL5777661199,,
6128,3089319,"Student, O270",,N,Y,H,7,4,M/J Grade 7 Math,"Chen, L.",5,2,2,D,D,2,53,228,1,41,213,1,33,211,,FAST ELA,1.3,28,194,,,,,,,,,21,L35,3,56,243,2,54,230,2,46,229,FAST MATH,2.1,37,215,,,,,,,14,,,,,,FL7409816755,,
6128,6125819,"Student, I586",,N,N,H,7,2,M/J Grade 7 Math,"Williams, A.",6,0,2,C,B,4,59,251,4,55,248,4,63,246,,FAST ELA,4,62,244,,,,,,,,,13,,5,76,263,3,57,242,3,58,242,FAST MATH,2.1,39,214,,,,,,,15,,,,,,FL2189511024,,
6128,1792330,"Student, M875",,N,N,H,7,21,Algebra 1 Hon,"Chen, L.",4,10,11,B,A,5,77,266,5,78,261,5,67,257,,FAST ELA,4,70,243,,,,,,,,,14,,3,59,414,,,,,,,FAST MATH,4,77,249,,,,,,,169,,,,,,FL8327150918,,
6128,5474843,"Student, G603",,Y,N,H,7,5,Algebra 1 Hon,"Chen, L.",4,3,2,B,B,4,70,252,3,51,235,3,54,234,,FAST ELA,2.1,55,212,,,,,,,,,12,,5,82,452,,,,,,,FAST MATH,5,68,261,,,,,,,174,,,,,,FL6318069046,,
6128,2742955,"Student, L470",,Y,Y,H,7,5,Algebra 1 Hon,"Thompson, R.",5,3,2,B,C,5,76,258,4,62,243,3,49,238,,FAST ELA,3,64,235,,,,,,,,,7,,5,92,460,,,,,,,FAST MATH,5,80,266,,,,,,,169,,,,,,FL2669345328,,
6128,8312203,"Student, G224",,N,N,H,7,4,M/J Grade 7 Math,"Thompson, R.",6,2,2,B,C,4,64,246,2,42,221,2,33,215,,FAST ELA,2.1,41,209,,,,,,,,,15,,5,74,260,4,65,247,3,57,240,FAST MATH,3,42,229,,,,,,,18,,,,,,FL4828164211,,
6128,9654758,"Student, Y897",,N,N,H,7,7,M/J Grade 7 Math,"Williams, A.",5,3,4,C,C,3,56,236,2,51,222,1,41,214,,FAST ELA,3,59,230,,,,,,,,,12,,1,36,221,1,36,216,1,28,210,FAST MATH,2.1,40,219,,,,,,,10,,,,,,FL1623736710,,
